"exp","set_id","cond","A_level","B_level","role","context","sentence","critical_region","cq_question","cq_options","cq_answer","list","norm_status","note"
"E2","16","c","A2","B1","target","오후 특강이 끝난 뒤, 대학원생이 특강을 마친 지도교수와 함께 강당을 나서며 말한다. 이날 특강에는 청중이 많이 몰렸다.","교수님, 오늘은 강당이 생각보다 좀 좁으셨어요.","좁으셨어요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(교수님)|강당|화자 자신|높이려는 대상이 없다","듣는 사람(교수님)","3","비표준 — 사물 높임(주어 '강당' = 청자와 무관한 시설·장소)","A1=말씀·생각·계획(말씀) / A2=시설·장소(강당) / 장면=대학 강당(학교, 비서비스) / 화계=해요체 / 서술어 빠르다·좁다(모두 과거, 5음절 활용형) / 주어 음절 2·2 / 판정 근거: 말씀은 청자의 말. 강당은 학교 시설로 청자와 무관(주제어 '오늘 특강은'을 빼 청자 행위와의 연결을 끊음) | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","16","d","A2","B2","target","오후 특강이 끝난 뒤, 대학원생이 특강을 마친 지도교수와 함께 강당을 나서며 말한다. 이날 특강에는 청중이 많이 몰렸다.","교수님, 오늘은 강당이 생각보다 좀 좁았어요.","좁았어요","","","","4","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","A1=말씀·생각·계획(말씀) / A2=시설·장소(강당) / 장면=대학 강당(학교, 비서비스) / 화계=해요체 / 서술어 빠르다·좁다(모두 과거, 5음절 활용형) / 주어 음절 2·2 / 판정 근거: 말씀은 청자의 말. 강당은 학교 시설로 청자와 무관(주제어 '오늘 특강은'을 빼 청자 행위와의 연결을 끊음) | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","17","a","A1","B1","target","케이크 가게에서 직원이, 가족 잔치 순서를 자세히 들려준 40대 여성 고객에게 이 고객이 이틀 전에 주문한 케이크를 꺼내 보여 주며 말한다.","고객님, 이번 잔치는 계획이 정말 꼼꼼하세요.","꼼꼼하세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(고객님)|계획|화자 자신|높이려는 대상이 없다","듣는 사람(고객님)","4","적격 — 간접 높임(주어 '계획' = 청자의 말씀·생각·계획)","A1=말씀·생각·계획(계획) / A2=주문·예약한 것(케이크 모양) / 장면=케이크 가게(가게, 서비스 발화) / 화계=해요체 / 서술어 꼼꼼하다(현재)·예쁘게 나오다(과거) — 서술어 다름 / 주어 음절 2·2 / 판정 근거: 잔치 계획은 청자가 세운 계획. 케이크 모양은 청자가 주문한 상품의 모양(가게가 만듦) | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","17","b","A1","B2","target","케이크 가게에서 직원이, 가족 잔치 순서를 자세히 들려준 40대 여성 고객에게 이 고객이 이틀 전에 주문한 케이크를 꺼내 보여 주며 말한다.","고객님, 이번 잔치는 계획이 정말 꼼꼼해요.","꼼꼼해요","","","","1","덜 선호 — 간접 높임 생략(주어 '계획' = 청자의 말씀·생각·계획, 청자 높임은 해요체로 유지)","A1=말씀·생각·계획(계획) / A2=주문·예약한 것(케이크 모양) / 장면=케이크 가게(가게, 서비스 발화) / 화계=해요체 / 서술어 꼼꼼하다(현재)·예쁘게 나오다(과거) — 서술어 다름 / 주어 음절 2·2 / 판정 근거: 잔치 계획은 청자가 세운 계획. 케이크 모양은 청자가 주문한 상품의 모양(가게가 만듦) | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","17","c","A2","B1","target","케이크 가게에서 직원이, 가족 잔치 순서를 자세히 들려준 40대 여성 고객에게 이 고객이 이틀 전에 주문한 케이크를 꺼내 보여 주며 말한다.","고객님, 이번 케이크는 모양이 정말 예쁘게 나오셨어요.","나오셨어요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(고객님)|케이크 모양|화자 자신|높이려는 대상이 없다","듣는 사람(고객님)","2","비표준 — 사물 높임(주어 '케이크 모양' = 청자와 무관한 주문·예약한 것)","A1=말씀·생각·계획(계획) / A2=주문·예약한 것(케이크 모양) / 장면=케이크 가게(가게, 서비스 발화) / 화계=해요체 / 서술어 꼼꼼하다(현재)·예쁘게 나오다(과거) — 서술어 다름 / 주어 음절 2·2 / 판정 근거: 잔치 계획은 청자가 세운 계획. 케이크 모양은 청자가 주문한 상품의 모양(가게가 만듦) | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","17","d","A2","B2","target","케이크 가게에서 직원이, 가족 잔치 순서를 자세히 들려준 40대 여성 고객에게 이 고객이 이틀 전에 주문한 케이크를 꺼내 보여 주며 말한다.","고객님, 이번 케이크는 모양이 정말 예쁘게 나왔어요.","나왔어요","","","","3","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","A1=말씀·생각·계획(계획) / A2=주문·예약한 것(케이크 모양) / 장면=케이크 가게(가게, 서비스 발화) / 화계=해요체 / 서술어 꼼꼼하다(현재)·예쁘게 나오다(과거) — 서술어 다름 / 주어 음절 2·2 / 판정 근거: 잔치 계획은 청자가 세운 계획. 케이크 모양은 청자가 주문한 상품의 모양(가게가 만듦) | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","18","a","A1","B1","target","점심시간, 대리가 같은 부서 과장과 회사 근처의 오래된 김치찌개 집에 오랜만에 와서, 오전 회의에서 나온 기획안 이야기를 나누며 말한다.","과장님, 이번 기획안은 생각이 저랑 완전히 똑같으세요.","똑같으세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(과장님)|생각|화자 자신|높이려는 대상이 없다","듣는 사람(과장님)","3","적격 — 간접 높임(주어 '생각' = 청자의 말씀·생각·계획)","A1=말씀·생각·계획(생각) / A2=상품·음식(김치찌개 국물) / 장면=김치찌개 식당(식당이나 화자는 동료, 비서비스) / 화계=해요체 / 서술어 똑같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 생각은 청자의 생각. 김치찌개 국물은 식당이 파는 음식('이 집 김치찌개' 일반)으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","18","b","A1","B2","target","점심시간, 대리가 같은 부서 과장과 회사 근처의 오래된 김치찌개 집에 오랜만에 와서, 오전 회의에서 나온 기획안 이야기를 나누며 말한다.","과장님, 이번 기획안은 생각이 저랑 완전히 똑같아요.","똑같아요","","","","4","덜 선호 — 간접 높임 생략(주어 '생각' = 청자의 말씀·생각·계획, 청자 높임은 해요체로 유지)","A1=말씀·생각·계획(생각) / A2=상품·음식(김치찌개 국물) / 장면=김치찌개 식당(식당이나 화자는 동료, 비서비스) / 화계=해요체 / 서술어 똑같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 생각은 청자의 생각. 김치찌개 국물은 식당이 파는 음식('이 집 김치찌개' 일반)으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","18","c","A2","B1","target","점심시간, 대리가 같은 부서 과장과 회사 근처의 오래된 김치찌개 집에 오랜만에 와서, 오전 회의에서 나온 기획안 이야기를 나누며 말한다.","과장님, 이 집 김치찌개는 국물이 예전이랑 완전히 똑같으세요.","똑같으세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(과장님)|김치찌개 국물|화자 자신|높이려는 대상이 없다","듣는 사람(과장님)","1","비표준 — 사물 높임(주어 '김치찌개 국물' = 청자와 무관한 상품·음식)","A1=말씀·생각·계획(생각) / A2=상품·음식(김치찌개 국물) / 장면=김치찌개 식당(식당이나 화자는 동료, 비서비스) / 화계=해요체 / 서술어 똑같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 생각은 청자의 생각. 김치찌개 국물은 식당이 파는 음식('이 집 김치찌개' 일반)으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","18","d","A2","B2","target","점심시간, 대리가 같은 부서 과장과 회사 근처의 오래된 김치찌개 집에 오랜만에 와서, 오전 회의에서 나온 기획안 이야기를 나누며 말한다.","과장님, 이 집 김치찌개는 국물이 예전이랑 완전히 똑같아요.","똑같아요","","","","2","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","A1=말씀·생각·계획(생각) / A2=상품·음식(김치찌개 국물) / 장면=김치찌개 식당(식당이나 화자는 동료, 비서비스) / 화계=해요체 / 서술어 똑같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 생각은 청자의 생각. 김치찌개 국물은 식당이 파는 음식('이 집 김치찌개' 일반)으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","19","a","A1","B1","target","꽃집 주인이, 며칠 전 전화로 꽃값을 물어 왔던 70대 여성이 가게에 들르자 반갑게 맞으며 진열대의 국화를 권한다.","어머님, 전화로 들을 때처럼 말투가 참 고우세요.","고우세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(어머님)|말투|화자 자신|높이려는 대상이 없다","듣는 사람(어머님)","2","적격 — 간접 높임(주어 '말투' = 청자의 연세·성함 등 속성)","A1=연세·성함 등 속성(말투) / A2=상품·음식(국화 색깔) / 장면=꽃집(가게, 서비스 발화) / 화계=해요체 / 서술어 곱다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 말투는 청자의 속성(말하는 방식). 국화 색깔은 꽃집이 파는 상품의 속성으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","19","b","A1","B2","target","꽃집 주인이, 며칠 전 전화로 꽃값을 물어 왔던 70대 여성이 가게에 들르자 반갑게 맞으며 진열대의 국화를 권한다.","어머님, 전화로 들을 때처럼 말투가 참 고와요.","고와요","","","","3","덜 선호 — 간접 높임 생략(주어 '말투' = 청자의 연세·성함 등 속성, 청자 높임은 해요체로 유지)","A1=연세·성함 등 속성(말투) / A2=상품·음식(국화 색깔) / 장면=꽃집(가게, 서비스 발화) / 화계=해요체 / 서술어 곱다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 말투는 청자의 속성(말하는 방식). 국화 색깔은 꽃집이 파는 상품의 속성으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","19","c","A2","B1","target","꽃집 주인이, 며칠 전 전화로 꽃값을 물어 왔던 70대 여성이 가게에 들르자 반갑게 맞으며 진열대의 국화를 권한다.","어머님, 이번에 들어온 국화는 색깔이 참 고우세요.","고우세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(어머님)|국화 색깔|화자 자신|높이려는 대상이 없다","듣는 사람(어머님)","4","비표준 — 사물 높임(주어 '국화 색깔' = 청자와 무관한 상품·음식)","A1=연세·성함 등 속성(말투) / A2=상품·음식(국화 색깔) / 장면=꽃집(가게, 서비스 발화) / 화계=해요체 / 서술어 곱다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 말투는 청자의 속성(말하는 방식). 국화 색깔은 꽃집이 파는 상품의 속성으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","19","d","A2","B2","target","꽃집 주인이, 며칠 전 전화로 꽃값을 물어 왔던 70대 여성이 가게에 들르자 반갑게 맞으며 진열대의 국화를 권한다.","어머님, 이번에 들어온 국화는 색깔이 참 고와요.","고와요","","","","1","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","A1=연세·성함 등 속성(말투) / A2=상품·음식(국화 색깔) / 장면=꽃집(가게, 서비스 발화) / 화계=해요체 / 서술어 곱다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 말투는 청자의 속성(말하는 방식). 국화 색깔은 꽃집이 파는 상품의 속성으로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","20","a","A1","B1","target","주말 오후, 20대 등산객이 산 중턱 쉼터에서 처음 만난 80대 남성 등산객과 나이 이야기를 나눈 뒤 함께 쉬며 말한다.","할아버지, 제 생각보다 연세가 훨씬 많으세요.","많으세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(할아버지)|연세|화자 자신|높이려는 대상이 없다","듣는 사람(할아버지)","1","적격 — 간접 높임(주어 '연세' = 청자의 연세·성함 등 속성)","A1=연세·성함 등 속성(연세) / A2=시설·장소(쉼터) / 장면=등산로 쉼터(야외, 비서비스) / 화계=해요체 / 서술어 많다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 연세는 청자의 속성(나이). 쉼터는 등산로 시설로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","20","b","A1","B2","target","주말 오후, 20대 등산객이 산 중턱 쉼터에서 처음 만난 80대 남성 등산객과 나이 이야기를 나눈 뒤 함께 쉬며 말한다.","할아버지, 제 생각보다 연세가 훨씬 많아요.","많아요","","","","2","덜 선호 — 간접 높임 생략(주어 '연세' = 청자의 연세·성함 등 속성, 청자 높임은 해요체로 유지)","A1=연세·성함 등 속성(연세) / A2=시설·장소(쉼터) / 장면=등산로 쉼터(야외, 비서비스) / 화계=해요체 / 서술어 많다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 연세는 청자의 속성(나이). 쉼터는 등산로 시설로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","20","c","A2","B1","target","주말 오후, 20대 등산객이 산 중턱 쉼터에서 처음 만난 80대 남성 등산객과 나이 이야기를 나눈 뒤 함께 쉬며 말한다.","할아버지, 이 산은 생각보다 쉼터가 훨씬 많으세요.","많으세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(할아버지)|쉼터|화자 자신|높이려는 대상이 없다","듣는 사람(할아버지)","3","비표준 — 사물 높임(주어 '쉼터' = 청자와 무관한 시설·장소)","A1=연세·성함 등 속성(연세) / A2=시설·장소(쉼터) / 장면=등산로 쉼터(야외, 비서비스) / 화계=해요체 / 서술어 많다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 연세는 청자의 속성(나이). 쉼터는 등산로 시설로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","20","d","A2","B2","target","주말 오후, 20대 등산객이 산 중턱 쉼터에서 처음 만난 80대 남성 등산객과 나이 이야기를 나눈 뒤 함께 쉬며 말한다.","할아버지, 이 산은 생각보다 쉼터가 훨씬 많아요.","많아요","","","","4","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","A1=연세·성함 등 속성(연세) / A2=시설·장소(쉼터) / 장면=등산로 쉼터(야외, 비서비스) / 화계=해요체 / 서술어 많다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 연세는 청자의 속성(나이). 쉼터는 등산로 시설로 청자와 무관 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","21","a","A1","B1","target","우체국 창구에서 직원이 고향 집으로 택배 상자를 부치러 온 70대 남성의 운송장 주소를 확인하며 말한다.","어르신, 주소를 보니까 고향이 저랑 같으세요.","같으세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(어르신)|고향|화자 자신|높이려는 대상이 없다","듣는 사람(어르신)","4","적격 — 간접 높임(주어 '고향' = 청자의 연세·성함 등 속성)","A1=연세·성함 등 속성(고향) / A2=가격·요금(택배 요금) / 장면=우체국 창구(관공서, 서비스 발화) / 화계=해요체 / 서술어 같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 고향은 청자의 속성. 택배 요금은 지역별 우편 요금으로 청자와 무관(주제어도 청자 소유물 대신 '그 지역') | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","21","b","A1","B2","target","우체국 창구에서 직원이 고향 집으로 택배 상자를 부치러 온 70대 남성의 운송장 주소를 확인하며 말한다.","어르신, 주소를 보니까 고향이 저랑 같아요.","같아요","","","","1","덜 선호 — 간접 높임 생략(주어 '고향' = 청자의 연세·성함 등 속성, 청자 높임은 해요체로 유지)","A1=연세·성함 등 속성(고향) / A2=가격·요금(택배 요금) / 장면=우체국 창구(관공서, 서비스 발화) / 화계=해요체 / 서술어 같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 고향은 청자의 속성. 택배 요금은 지역별 우편 요금으로 청자와 무관(주제어도 청자 소유물 대신 '그 지역') | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","21","c","A2","B1","target","우체국 창구에서 직원이 고향 집으로 택배 상자를 부치러 온 70대 남성의 운송장 주소를 확인하며 말한다.","어르신, 그 지역은 택배 요금이 서울이랑 같으세요.","같으세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(어르신)|택배 요금|화자 자신|높이려는 대상이 없다","듣는 사람(어르신)","2","비표준 — 사물 높임(주어 '택배 요금' = 청자와 무관한 가격·요금)","A1=연세·성함 등 속성(고향) / A2=가격·요금(택배 요금) / 장면=우체국 창구(관공서, 서비스 발화) / 화계=해요체 / 서술어 같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 고향은 청자의 속성. 택배 요금은 지역별 우편 요금으로 청자와 무관(주제어도 청자 소유물 대신 '그 지역') | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","21","d","A2","B2","target","우체국 창구에서 직원이 고향 집으로 택배 상자를 부치러 온 70대 남성의 운송장 주소를 확인하며 말한다.","어르신, 그 지역은 택배 요금이 서울이랑 같아요.","같아요","","","","3","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","A1=연세·성함 등 속성(고향) / A2=가격·요금(택배 요금) / 장면=우체국 창구(관공서, 서비스 발화) / 화계=해요체 / 서술어 같다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 고향은 청자의 속성. 택배 요금은 지역별 우편 요금으로 청자와 무관(주제어도 청자 소유물 대신 '그 지역') | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격)"
"E2","22","a","A1","B1","target","한식당 입구에서 직원이 가족 모임 자리를 예약하고 온 60대 남성과 예약 내용을 확인하며 말한다. 예약 명단에는 이름 한 글자가 잘못 적혀 있고, 예약한 코스 요리 가운데 한 가지는 재료가 떨어져 다른 요리로 바뀌었다.","손님, 성함이 예약 명단과 한 글자 다르십니다.","다르십니다","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(손님)|성함|화자 자신|높이려는 대상이 없다","듣는 사람(손님)","3","적격 — 간접 높임(주어 '성함' = 청자의 연세·성함 등 속성)","A1=연세·성함 등 속성(성함) / A2=주문·예약한 것(코스 요리) / 장면=한식당 입구(가게, 서비스 발화) / 화계=합쇼체 / 서술어 다르다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 성함은 청자의 속성(이름). 코스 요리는 청자가 예약한 식당 음식 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","22","b","A1","B2","target","한식당 입구에서 직원이 가족 모임 자리를 예약하고 온 60대 남성과 예약 내용을 확인하며 말한다. 예약 명단에는 이름 한 글자가 잘못 적혀 있고, 예약한 코스 요리 가운데 한 가지는 재료가 떨어져 다른 요리로 바뀌었다.","손님, 성함이 예약 명단과 한 글자 다릅니다.","다릅니다","","","","4","덜 선호 — 간접 높임 생략(주어 '성함' = 청자의 연세·성함 등 속성, 청자 높임은 합쇼체로 유지)","A1=연세·성함 등 속성(성함) / A2=주문·예약한 것(코스 요리) / 장면=한식당 입구(가게, 서비스 발화) / 화계=합쇼체 / 서술어 다르다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 성함은 청자의 속성(이름). 코스 요리는 청자가 예약한 식당 음식 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","22","c","A2","B1","target","한식당 입구에서 직원이 가족 모임 자리를 예약하고 온 60대 남성과 예약 내용을 확인하며 말한다. 예약 명단에는 이름 한 글자가 잘못 적혀 있고, 예약한 코스 요리 가운데 한 가지는 재료가 떨어져 다른 요리로 바뀌었다.","손님, 코스 요리가 예약 내용과 한 가지 다르십니다.","다르십니다","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(손님)|코스 요리|화자 자신|높이려는 대상이 없다","듣는 사람(손님)","1","비표준 — 사물 높임(주어 '코스 요리' = 청자와 무관한 주문·예약한 것)","A1=연세·성함 등 속성(성함) / A2=주문·예약한 것(코스 요리) / 장면=한식당 입구(가게, 서비스 발화) / 화계=합쇼체 / 서술어 다르다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 성함은 청자의 속성(이름). 코스 요리는 청자가 예약한 식당 음식 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","22","d","A2","B2","target","한식당 입구에서 직원이 가족 모임 자리를 예약하고 온 60대 남성과 예약 내용을 확인하며 말한다. 예약 명단에는 이름 한 글자가 잘못 적혀 있고, 예약한 코스 요리 가운데 한 가지는 재료가 떨어져 다른 요리로 바뀌었다.","손님, 코스 요리가 예약 내용과 한 가지 다릅니다.","다릅니다","","","","2","적격 — 사물 주어에 -시- 없음(청자 높임은 합쇼체로 유지)","A1=연세·성함 등 속성(성함) / A2=주문·예약한 것(코스 요리) / 장면=한식당 입구(가게, 서비스 발화) / 화계=합쇼체 / 서술어 다르다(A1·A2 같은 서술어) / 주어 음절 2·2 / 판정 근거: 성함은 청자의 속성(이름). 코스 요리는 청자가 예약한 식당 음식 | P4-03 검수: 판정 유지(a 적격·b 덜 선호·c 비표준·d 적격) | c는 『표준 언어 예절』(2011) 159쪽이 바른 경어법이 아니라고 든 '주문하신 커피 나오셨습니다'와 같은 구조(청자가 주문·예약한 뒤 아직 건네받지 않은 물건)라 비표준 판정이 규범과 맞음"
"E2","23","a","A1","B1","target","옆집에 사는 80대 여성이 '택배 상자가 우리 집 앞에 잘못 와 있다'는 쪽지를 화자의 집 문에 붙여 두었다. 그 상자는 화자가 자기 집으로 주문한 물건이었다. 대학생인 화자가 쪽지를 들고 옆집을 찾아가 말한다.","할머니, 쪽지에 적힌 글씨가 정말 반듯하세요.","반듯하세요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(할머니)|글씨|화자 자신|높이려는 대상이 없다","듣는 사람(할머니)","2","적격 — 간접 높임(주어 '글씨' = 청자의 연세·성함 등 속성)","D-12 교체(2026-09-19 메인 세션): 이전 A2 주어('청자가 주문해 청자 앞으로 온 쌀 상자')는 『표준 언어 예절』(2011) p.159가 간접 존대 근거로 든 '소유물'로 읽힐 수 있어(P4-03 검수) 설계 규칙(개인 소유물 배제) 위반. A2 주어를 화자가 주문한 물건으로 바꿔 청자와 무관하게 함. A1(a·b) 문장은 그대로 / A2 유형: 주문·예약한 것 / 주어 음절 2·2 유지"
"E2","23","b","A1","B2","target","옆집에 사는 80대 여성이 '택배 상자가 우리 집 앞에 잘못 와 있다'는 쪽지를 화자의 집 문에 붙여 두었다. 그 상자는 화자가 자기 집으로 주문한 물건이었다. 대학생인 화자가 쪽지를 들고 옆집을 찾아가 말한다.","할머니, 쪽지에 적힌 글씨가 정말 반듯해요.","반듯해요","","","","3","덜 선호 — 간접 높임 생략(주어 '글씨' = 청자의 연세·성함 등 속성, 청자 높임은 해요체로 유지)","D-12 교체(2026-09-19 메인 세션): 이전 A2 주어('청자가 주문해 청자 앞으로 온 쌀 상자')는 『표준 언어 예절』(2011) p.159가 간접 존대 근거로 든 '소유물'로 읽힐 수 있어(P4-03 검수) 설계 규칙(개인 소유물 배제) 위반. A2 주어를 화자가 주문한 물건으로 바꿔 청자와 무관하게 함. A1(a·b) 문장은 그대로 / A2 유형: 주문·예약한 것 / 주어 음절 2·2 유지"
"E2","23","c","A2","B1","target","옆집에 사는 80대 여성이 '택배 상자가 우리 집 앞에 잘못 와 있다'는 쪽지를 화자의 집 문에 붙여 두었다. 그 상자는 화자가 자기 집으로 주문한 물건이었다. 대학생인 화자가 쪽지를 들고 옆집을 찾아가 말한다.","할머니, 제가 주문한 상자가 그쪽으로 잘못 배달되셨어요.","배달되셨어요","이 말에서 화자가 '-시-'로 높이려는 대상은 누구입니까?","듣는 사람(할머니)|상자|화자 자신|높이려는 대상이 없다","듣는 사람(할머니)","4","비표준 — 사물 높임(주어 '상자' = 화자가 주문한 물건, 청자의 소유·속성 아님)","D-12 교체(2026-09-19 메인 세션): 이전 A2 주어('청자가 주문해 청자 앞으로 온 쌀 상자')는 『표준 언어 예절』(2011) p.159가 간접 존대 근거로 든 '소유물'로 읽힐 수 있어(P4-03 검수) 설계 규칙(개인 소유물 배제) 위반. A2 주어를 화자가 주문한 물건으로 바꿔 청자와 무관하게 함. A1(a·b) 문장은 그대로 / A2 유형: 주문·예약한 것 / 주어 음절 2·2 유지"
"E2","23","d","A2","B2","target","옆집에 사는 80대 여성이 '택배 상자가 우리 집 앞에 잘못 와 있다'는 쪽지를 화자의 집 문에 붙여 두었다. 그 상자는 화자가 자기 집으로 주문한 물건이었다. 대학생인 화자가 쪽지를 들고 옆집을 찾아가 말한다.","할머니, 제가 주문한 상자가 그쪽으로 잘못 배달됐어요.","배달됐어요","","","","1","적격 — 사물 주어에 -시- 없음(청자 높임은 해요체로 유지)","D-12 교체(2026-09-19 메인 세션): 이전 A2 주어('청자가 주문해 청자 앞으로 온 쌀 상자')는 『표준 언어 예절』(2011) p.159가 간접 존대 근거로 든 '소유물'로 읽힐 수 있어(P4-03 검수) 설계 규칙(개인 소유물 배제) 위반. A2 주어를 화자가 주문한 물건으로 바꿔 청자와 무관하게 함. A1(a·b) 문장은 그대로 / A2 유형: 주문·예약한 것 / 주어 음절 2·2 유지"
